/dataSchema/wing/inner/chord;/dataSchema/wing/inner/foil/b_1;/dataSchema/wing/inner/foil/b_10;/dataSchema/wing/inner/foil/b_11;/dataSchema/wing/inner/foil/b_12;/dataSchema/wing/inner/foil/b_2;/dataSchema/wing/inner/foil/b_3;/dataSchema/wing/inner/foil/b_4;/dataSchema/wing/inner/foil/b_5;/dataSchema/wing/inner/foil/b_6;/dataSchema/wing/inner/foil/b_7;/dataSchema/wing/inner/foil/b_8;/dataSchema/wing/inner/foil/b_9;/dataSchema/wing/inner/sweep;/dataSchema/wing/outer/chord;/dataSchema/wing/outer/foil/b_1;/dataSchema/wing/outer/foil/b_10;/dataSchema/wing/outer/foil/b_11;/dataSchema/wing/outer/foil/b_12;/dataSchema/wing/outer/foil/b_2;/dataSchema/wing/outer/foil/b_3;/dataSchema/wing/outer/foil/b_4;/dataSchema/wing/outer/foil/b_5;/dataSchema/wing/outer/foil/b_6;/dataSchema/wing/outer/foil/b_7;/dataSchema/wing/outer/foil/b_8;/dataSchema/wing/outer/foil/b_9;/dataSchema/wing/outer/span;/dataSchema/wing/outer/sweep
-0.3045328746737641;0.37866236134606823;-0.31222456806848725;0.5445066663999705;-0.769241152736539;0.17412993890743206;0.7399384178128178;0.04982312484831054;-0.3376107675120049;0.7230516015440158;0.5848231955742973;-0.414024148859579;-0.02240290440099023;-0.20925360434555496;-0.41415613080580693;-0.4638957758531755;0.2955916776213961;0.32415131192807245;0.4527353443320977;-0.993177535156328;-0.37060857452287765;0.4582564243623584;0.44883482437779204;-0.2074025280227001;0.030214861219930497;-0.9365745537077136;-0.9690846099453975;-0.3356545683323412;0.7477568698963584
0.21554371965008884;0.08533344105217772;0.04447155687975307;0.7729754088658077;0.40797598749733965;0.2860051307918751;0.42800967944269247;0.1787848994582874;0.5993033225794305;0.9367823503140876;0.42995114731011136;0.9125112154240498;0.08956887490440832;0.24651844065633294;0.7741386673787581;-0.675801036522629;-0.6866776465957984;-0.2641139749171878;-0.4373091710693202;0.7909982927203517;0.13998420508493808;0.05369170616640786;0.21451732879831842;0.7841306242665597;0.6088452025279929;-0.08050714832834563;0.6218029389587295;0.04548981566496775;-0.8679652065599771
-0.4740060832229749;-0.6930677541544289;0.4284295364939618;0.18732598859892396;-0.032627778192133194;0.33877518639805915;-0.20823613909980182;0.7308247339574923;-0.7981049489075083;0.06002319706969521;0.7098102671302008;0.43200154803071394;0.3802346655469244;-0.5411608141691304;-0.9909462166992186;0.07041513629082238;-0.9869559422234723;0.488442367308062;-0.9454479233794338;0.695216443257085;-0.4251795308954185;-0.5208901916000148;-0.04034163413695539;0.022176236319138024;-0.12217899711653961;0.47856339742501647;-0.45087027255558854;-0.9242352194966634;0.11603031273007598
0.0025551262212850276;-0.8766906128657149;0.09337047742087307;-0.8990047239434296;0.6495287473668986;0.4514312438450441;0.05170778696759018;-0.5970540772610873;0.10616099968097896;-0.9034434828637963;-0.0755339408255161;0.9924855288795189;-0.23987007861324774;0.0839243616003105;-0.07633530073517492;0.547991772410783;-0.7522510144139675;0.9471683824138287;-0.3425774601245172;0.5111551899815333;-0.3164044010542047;0.9791039833174292;-0.4251792903147478;0.4988342465284191;0.9456083520650126;-0.03701552391353008;0.38290092610222093;0.8453791462209227;0.18231968570488755
0.7728252829241959;-0.24307844781530175;-0.1504158968257665;0.6232654258481038;0.9371246699204007;0.9572892429834391;-0.8999671188682912;-0.25480924840330427;0.2596451694794577;-0.7471881498406157;-0.6089303356755339;-0.8073268168769551;0.14220036213640017;-0.9293159706095576;-0.5557444504328823;0.05705873305659485;0.9000383823676831;-0.05736241033242746;-0.8472157700098454;-0.5081898816186606;-0.878207320373607;-0.680094718432859;0.5410421274604624;0.23957992102480555;0.5869848722452058;-0.362596673941288;-0.534946045071794;0.3251691623546599;0.3077463434890719
-0.08965509312470554;-0.0934245007816895;0.2243537158523078;0.20353956428372583;-0.5626772603053395;0.10687501680118708;-0.9782556511027332;0.2752740883875611;-0.1618020106045759;0.30034547977253007;-0.46990781157218786;-0.5461920431453895;0.9964217016119363;0.13600636384842407;0.0766543888145038;0.13486466010469264;0.9985290484789784;0.02105720740914331;0.8895454780705175;0.2218462461850162;0.069594665411193;-0.8006332120979336;-0.2744896199441849;-0.7575264647594131;0.7849900491163424;0.19793104588912183;0.8906662010896517;-0.7832715753517661;-0.6748902881787379
0.807989269486946;0.6194728940904171;-0.01574967339521182;-0.6929206530531089;0.024533091548454046;-0.6421925263546719;-0.5328633171186072;-0.751796266128721;-0.6330122794822264;0.34179409814540995;0.21643570105719867;0.2266701976846974;0.6430543943842019;0.8106804571194333;-0.3668528127398038;0.6979241190298928;0.7796542730617899;-0.3464205892045097;0.8031596168700662;0.31409712635263565;-0.25530438854397025;-0.35020916091855314;-0.15428999536438612;-0.3631449900264591;0.34722634637607497;0.5458422584617099;0.3235625425843449;-0.12970231449617245;0.015972099776023325
-0.7565015528736032;0.725096176888299;-0.24515538726363115;0.44543509747739185;-0.6745176534518569;-0.691210528739746;0.6824945443308806;-0.38797852460766885;0.27983349959883314;-0.36635359079567203;0.618000865478544;0.5009186579483789;0.018109931242009037;-0.5258093845909909;-0.6030551786088713;-0.36317421259571675;-0.46036882424341347;0.9289473640160041;-0.1501337655548742;0.8799701407970312;0.6409895929981669;0.21153040367074702;0.1811758536366293;0.6990950035217084;-0.877302899848781;0.697197549154332;-0.1714635384472303;-0.25008370168309035;0.45963397818822177
-0.20104514662204706;-0.8170500253242634;0.9008479215588269;-0.09441711218626889;0.5919984804586191;-0.2743689762093934;0.8908062449393138;-0.6444348163036815;0.4871982337249416;-0.021987438222601845;-0.3769455243599744;-0.7701452605986429;0.5681944264376212;0.952068674569895;-0.24687798705816869;0.8748419470973978;-0.23027277752857134;-0.8425065089893354;-0.7321911894946813;-0.28060222874795604;0.9252827256275995;0.5814435989890125;0.28660749088290954;0.38755889134358024;0.6806244624889343;0.9591659076482335;-0.7543224492122743;0.15209825661757878;0.3732103060046108
0.1471158338240338;0.29488218192441923;0.5652450581471061;0.8913168332866498;-0.1959693410581593;-0.2228345304388007;0.342494599429001;0.8548492655154407;-0.3054946389738807;-0.5918307874773305;-0.9900449048182478;-0.609885461960171;-0.954772050617078;0.7491029233096329;0.062074166714984835;-0.8722328841897257;-0.10266214581474949;0.6184025014351217;-0.5373469912412153;-0.4574764193366227;-0.7834442654359681;-0.02802277630771985;-0.8985394507885394;0.19239400348349225;0.12128202565127974;0.3930921478642128;-0.6478502813259168;0.35088205494399555;0.7286642409667179
0.3583099666862646;-0.17494611941712937;0.47541125420832936;0.9963994687316919;-0.9952156317163522;0.5095517745701578;-0.579536600638045;-0.18692890335397067;0.46036809681901764;0.46397719974930535;-0.7365860675673518;0.6038506889451042;-0.6657207505457055;-0.14430960652185;0.8428607095227205;-0.143108638116106;-0.8178850287811066;-0.07295862061888611;0.9913178606890172;-0.34743274581064537;-0.9982277397583866;-0.07973787139638355;-0.12133735053716452;0.8150584002667403;-0.8172457901993132;0.6140774871201575;0.7256344117644573;0.9923210388581426;-0.9911383421136296
0.6308899858379652;0.8180862216783145;-0.5978802348676474;0.11242870555200485;0.4819502171486567;0.20452003513141717;-0.02612477333504913;0.2174825214026507;-0.5154267078246961;0.23350849489837328;-0.27774430790749594;-0.9626641593635772;-0.3989103086477711;-0.09214415149952575;0.8899780330441546;0.3378013202814294;0.2606426156829995;0.8447961485752313;0.7399603086382067;0.6537143211733913;0.5214987780230508;-0.8863704323679512;0.841200273078353;-0.4040297381346498;0.17216127863084388;-0.4961725383678979;0.143455947401869;-0.4943026161937449;0.8046178968307781
-0.977759319255022;-0.01801173807099335;0.29629710740635573;-0.6516950753192564;0.7481747153257855;-0.4931520332633037;0.9492711198107936;0.8710564956797496;-0.04411478040091274;0.07388936987536304;0.5070969207241851;-0.003213927014767831;0.7126086189412034;0.4046049419264001;0.3834130130526409;0.44773670871076854;0.841485169956861;0.4425912403556769;-0.8719699121236415;0.8249887393413954;0.013150351712347862;0.7876533240722836;-0.9735348854348738;-0.5369930979071535;-0.9884549951694948;0.4624612460780397;0.05702752773521746;0.7334062077007982;-0.19272244176193848
0.5628808300211512;0.7924496281580877;0.7127680807787655;-0.8370267043503434;0.3096972740727132;0.7034797330715257;0.23147032680786012;-0.9770307006412237;0.03238953237432311;-0.234826588674503;0.7593984898265652;0.8559231015234854;-0.08370972993917519;-0.8531079041922072;0.2934307068757984;0.9481623015984393;0.6637780790866641;-0.774607011966279;-0.7706862394042283;-0.81262510524459;0.5853317588391256;-0.19358282304520102;-0.5466316103510062;-0.6359848786210066;-0.2831133218980358;0.9309132011359059;0.9771633757208918;0.7073447278932807;-0.8031734398532505
-0.6330576288863619;-0.5970864867802117;0.1812717123564536;-0.019492430383030564;-0.3804678669199625;-0.8312979437285791;-0.7946231531575606;-0.4827142348326533;0.8672033380995047;0.5322371134869526;0.8204192836516303;0.31293188410834905;-0.4844834310553192;-0.27257532183639416;0.18398467393227294;-0.10049797487134193;0.39742798612438146;-0.8687949405910848;0.4719183070854852;-0.6654803353145058;-0.5670528686344651;0.12926536656557355;0.6063422790821964;0.5808808524500502;0.5171801362483107;-0.6981959277141668;0.5287247492395742;-0.67652185314626;-0.6632416446340481
0.13326538765119522;-0.5028199877950993;-0.34813664850798615;0.6686531811788309;0.12570031190753853;0.8608653876391722;0.5692662576790157;0.9469143366823507;-0.9782127985137804;0.5598435098680876;-0.21410477908069636;-0.1487557511369687;-0.8884337800072203;-0.7169838052795355;-0.011393299633580364;0.8239006875770103;-0.8723625711458514;-0.4609316432609869;-0.24047807320663034;0.37770882884203677;0.7665210493695386;0.9135704700943378;0.6751215382484735;0.9433980788635262;-0.3428468416180445;-0.2017835608464814;-0.23085768027621084;0.23907432932188183;-0.5901498843624189
-0.35797300907180973;0.99082998365077;-0.6474599522633423;-0.28940709173576895;-0.49704376150556373;-0.9370871409806506;0.12032348863207695;0.763358871410722;0.9844541162552873;0.7475844703979629;0.28355806560913155;0.04586755508044983;-0.15826107919035393;0.2913620330225714;0.5628839774682227;-0.9850742115097472;-0.18118707320860536;0.6960562407416055;0.6595497526838929;-0.2438686034452332;0.6735824267366405;-0.769845673740386;-0.657358356044344;-0.0634676967267248;-0.18113682035682083;-0.8189114680642241;-0.33113486835467204;-0.2851622908904973;-0.7873953850334475
0.32730560237260153;0.06012826371615341;-0.8812430177580379;0.35439450098155884;0.18012072839913634;0.6622997538268272;-0.6766907861488202;0.6284821962746941;0.6919357949784205;0.6373275432330391;0.3571981806933655;0.7950930671265545;0.32810505479487845;0.8871821593108005;-0.2815060981367573;0.294684036517125;-0.6367121011234707;0.13762648145512954;0.12643983233129055;-0.5376104145728346;0.8263442855551576;-0.6259383228314377;-0.6788340140410906;-0.902147919121269;-0.7534677411516604;-0.1629914253115738;-0.0852958393985714;-0.8219791601765267;-0.36565913474190526
0.9671773277379966;0.20416589732751841;0.3977502633788139;-0.4789486505699059;-0.654463253472444;-0.788440595286356;-0.8604025494152046;0.10129298808668394;0.3566924989821045;-0.6923538846519773;-0.1495389614036905;-0.39970753791408464;0.2053932869313976;0.47123203988005385;0.6392929903441384;-0.020239427054221278;0.5279281841475223;0.5877261288718173;0.00890152073106607;-0.7162290487173995;-0.12822858281578609;0.6452563978010701;0.09145525428921425;-0.9634311100835163;-0.5547207699188645;-0.4408285199341187;0.5373727828993394;-0.14790106591027696;0.9707721498751782
0.8994300803707742;-0.4157453007883557;-0.9335651032325374;-0.2562947576576718;-0.44351114933968416;0.7443705102769481;-0.2956567845169447;-0.019934061009654253;-0.5883039060462681;0.1824355382423582;0.9107546193475791;-0.4769991662520452;0.9330909444122707;-0.7791057887999808;0.23873991903528077;-0.6137754137729026;-0.05618026791542713;0.37902331269585987;0.36829006880770593;-0.7529484117359533;-0.7245376009989121;0.3557505885225231;-0.8084563765614683;-0.3263843939830957;-0.023172334541362374;0.3262754230038449;-0.6965170549198061;0.6492248415276138;-0.4217830530081721
